unix;low;high;open;close;volume;date
1561680000;9426.0;10945.16;9788.99;10890.0;5269.98100622;2019-06-28 02:00:00;None
1561766400;10000.0;10876.87;10873.01;10429.32;2587.52809369;2019-06-29 02:00:00;None
1561852800;9401.1;10690.0;10433.32;9466.76;3177.29782511;2019-06-30 02:00:00;None
1561939200;8723.0;9890.45;9476.74;9345.0;5006.92539485;2019-07-01 02:00:00;None
1562025600;8536.0;9700.01;9344.99;9594.16;5733.91557417;2019-07-02 02:00:00;None
1562112000;9599.86;10635.66;9600.67;10604.98;4901.97329121;2019-07-03 02:00:00;None
1562198400;9813.1;10682.75;10608.38;9913.1;2896.21099958;2019-07-04 02:00:00;None
1562284800;9570.52;10211.19;9896.29;9800.8;2688.02747243;2019-07-05 02:00:00;None
1562371200;9803.92;10435.0;9822.95;10022.8;1692.36386347;2019-07-06 02:00:00;None
1562457600;9900.0;10343.37;10022.08;10236.41;1318.58092698;2019-07-07 02:00:00;None
1562544000;10111.01;11049.44;10236.41;10963.57;2929.7502124;2019-07-08 02:00:00;None
1562630400;10750.0;11442.81;10962.03;11216.89;3819.37814229;2019-07-09 02:00:00;None
1562716800;10263.98;11700.0;11216.88;10768.3;5247.70782931;2019-07-10 02:00:00;None
1562803200;9777.71;10768.3;10768.3;10099.99;4298.27945743;2019-07-11 02:00:00;None
1562889600;9852.0;10600.0;10098.02;10486.6;2053.91105814;2019-07-12 02:00:00;None
1562976000;9608.23;10518.29;10488.75;10120.44;1850.80884797;2019-07-13 02:00:00;None
1563062400;8999.0;10178.98;10117.94;9060.98;3024.90848075;2019-07-14 02:00:00;None
1563148800;8780.0;9850.48;9064.62;9653.66;3775.6192818;2019-07-15 02:00:00;None
1563235200;8369.0;9808.08;9653.67;8396.77;4669.03241161;2019-07-16 02:00:00;None
1563321600;8100.0;8918.65;8417.45;8643.3;4184.51181857;2019-07-17 02:00:00;None
1563408000;8300.01;9579.0;8644.29;9460.0;4326.28857299;2019-07-18 02:00:00;None
1563494400;9010.0;9560.0;9460.0;9390.02;2215.58402176;2019-07-19 02:00:00;None
1563580800;9258.12;9921.71;9390.02;9602.26;1699.13705144;2019-07-20 02:00:00;None
1563667200;9210.0;9675.45;9599.25;9444.64;1152.54886429;2019-07-21 02:00:00;None
1563753600;9000.01;9541.43;9462.08;9222.82;1941.33604142;2019-07-22 02:00:00;None
1563840000;8814.1;9222.25;9212.99;8838.57;2221.08761848;2019-07-23 02:00:00;None
1563926400;8547.68;8921.64;8853.91;8770.44;2059.74384327;2019-07-24 02:00:00;None
1564012800;8740.11;9141.54;8770.43;8881.59;1637.28588755;2019-07-25 02:00:00;None
1564099200;8685.55;8924.0;8871.4;8854.88;885.825691;2019-07-26 02:00:00;None
1564185600;8400.0;9200.0;8854.89;8521.04;1791.76121017;2019-07-27 02:00:00;None
1564272000;8212.04;8695.0;8523.62;8574.64;893.21393569;2019-07-28 02:00:00;None
1564358400;8425.01;8739.0;8574.88;8538.21;1004.49521421;2019-07-29 02:00:00;None
1564444800;8421.0;8750.0;8526.42;8587.43;1350.87213124;2019-07-30 02:00:00;None
1564531200;8572.32;9098.19;8578.86;9097.85;2122.07591013;2019-07-31 02:00:00;None
1564617600;8937.19;9444.0;9098.18;9377.3;2054.49650777;2019-08-01 02:00:00;None
1564704000;9283.99;9605.0;9377.24;9469.85;2139.10933045;2019-08-02 02:00:00;None
1564790400;9450.41;9800.0;9462.02;9731.48;1394.8602286;2019-08-03 02:00:00;None
1564876800;9500.0;9947.08;9729.53;9858.24;1417.38957746;2019-08-04 02:00:00;None
1564963200;9858.41;10649.99;9860.84;10486.24;3208.41735256;2019-08-05 02:00:00;None
1565049600;9955.0;10980.0;10501.01;10219.99;3818.23051926;2019-08-06 02:00:00;None
1565136000;10126.72;10811.8;10219.97;10652.54;3335.13995265;2019-08-07 02:00:00;None
1565222400;10251.0;10780.0;10658.11;10708.65;1906.21200919;2019-08-08 02:00:00;None
1565308800;10420.2;10760.44;10720.75;10582.48;1432.67362664;2019-08-09 02:00:00;None
1565395200;10017.46;10689.0;10582.48;10090.94;1741.85049045;2019-08-10 02:00:00;None
1565481600;9905.0;10390.77;10090.94;10306.01;947.12784452;2019-08-11 02:00:00;None
1565568000;10050.51;10314.46;10314.46;10156.01;644.81614358;2019-08-12 02:00:00;None
1565654400;9617.7;10204.12;10156.01;9725.1;2061.21832163;2019-08-13 02:00:00;None
1565740800;8907.31;9732.01;9732.01;8998.51;2989.58617323;2019-08-14 02:00:00;None
1565827200;8515.0;9424.82;9005.0;9287.79;4059.25954779;2019-08-15 02:00:00;None
1565913600;8766.96;9518.86;9282.22;9349.75;2601.02307739;2019-08-16 02:00:00;None
1566000000;9026.01;9449.0;9349.75;9211.57;883.99578174;2019-08-17 02:00:00;None
1566086400;9090.19;9475.0;9211.56;9319.24;842.64140746;2019-08-18 02:00:00;None
1566172800;9266.01;9867.53;9307.57;9862.31;1699.91780925;2019-08-19 02:00:00;None
1566259200;9531.0;9902.34;9855.57;9700.0;1212.77418144;2019-08-20 02:00:00;None
1566345600;8889.0;9747.11;9703.9;9134.84;2184.94265715;2019-08-21 02:00:00;None
1566432000;8822.0;9247.87;9134.91;9132.93;1105.05501324;2019-08-22 02:00:00;None
1566518400;9056.64;9437.47;9129.5;9343.56;1044.44627002;2019-08-23 02:00:00;None
1566604800;8900.0;9364.27;9345.72;9108.52;959.13253102;2019-08-24 02:00:00;None
1566691200;8922.14;9286.49;9100.34;9122.43;695.8904634;2019-08-25 02:00:00;None
1566777600;9107.41;9575.0;9107.41;9338.66;1278.91399574;2019-08-26 02:00:00;None
1566864000;9040.0;9348.0;9336.53;9185.94;897.57335224;2019-08-27 02:00:00;None
1566950400;8601.01;9289.0;9190.6;8787.0;2255.64509146;2019-08-28 02:00:00;None
1567036800;8433.98;8786.95;8786.95;8586.18;2030.66722486;2019-08-29 02:00:00;None
1567123200;8476.28;8855.14;8586.18;8732.0;1330.28345535;2019-08-30 02:00:00;None
1567209600;8618.0;8820.01;8729.74;8737.25;493.97581362;2019-08-31 02:00:00;None
1567296000;8701.0;8967.35;8742.86;8898.05;561.31185263;2019-09-01 02:00:00;None
1567382400;8886.25;9550.0;8899.98;9475.02;2239.86827429;2019-09-02 02:00:00;None
1567468800;9380.0;9838.3;9475.11;9685.37;2315.69376777;2019-09-03 02:00:00;None
1567555200;9420.0;9800.0;9684.84;9585.61;1665.59097958;2019-09-04 02:00:00;None
1567641600;9459.0;9644.99;9585.59;9589.98;804.93499667;2019-09-05 02:00:00;None
1567728000;9260.0;9900.0;9586.12;9360.02;2233.96713823;2019-09-06 02:00:00;None
1567814400;9349.42;9585.97;9360.03;9511.32;561.43983697;2019-09-07 02:00:00;None
1567900800;9304.0;9605.0;9511.32;9449.95;555.33546186;2019-09-08 02:00:00;None
1567987200;9141.0;9545.23;9434.84;9343.77;1229.59883702;2019-09-09 02:00:00;None
1568073600;9001.54;9407.0;9332.26;9139.73;1286.83963336;2019-09-10 02:00:00;None
1568160000;8930.1;9300.0;9146.56;9236.48;1084.14369485;2019-09-11 02:00:00;None
1568246400;9130.0;9480.0;9243.0;9444.8;1249.68208568;2019-09-12 02:00:00;None
1568332800;9110.0;9449.0;9435.71;9350.85;942.67570895;2019-09-13 02:00:00;None
1568419200;9217.24;9410.0;9350.86;9352.46;448.91507228;2019-09-14 02:00:00;None
1568505600;9288.0;9369.83;9354.82;9300.0;354.19473677;2019-09-15 02:00:00;None
1568592000;9174.0;9450.0;9300.0;9332.87;1035.30259858;2019-09-16 02:00:00;None
1568678400;9190.0;9389.33;9330.05;9217.2;1029.29267467;2019-09-17 02:00:00;None
1568764800;9149.33;9270.0;9217.14;9214.62;798.99576253;2019-09-18 02:00:00;None
1568851200;8750.0;9433.74;9214.62;9304.31;2722.38873865;2019-09-19 02:00:00;None
1568937600;9131.0;9339.93;9304.31;9239.28;695.53494427;2019-09-20 02:00:00;None
1569024000;9020.0;9241.73;9236.73;9067.95;417.48359472;2019-09-21 02:00:00;None
1569110400;8956.99;9161.81;9065.78;9124.32;484.68390291;2019-09-22 02:00:00;None
1569196800;8759.0;9135.45;9122.01;8818.65;1445.59613816;2019-09-23 02:00:00;None
1569283200;7500.0;9095.0;8821.81;7815.26;7220.48870661;2019-09-24 02:00:00;None
1569369600;7482.02;7998.79;7814.93;7724.21;3099.64847595;2019-09-25 02:00:00;None
1569456000;7085.0;7768.05;7722.06;7377.53;3697.19544451;2019-09-26 02:00:00;None
1569542400;7155.08;7575.75;7381.41;7495.1;1831.90209237;2019-09-27 02:00:00;None
1569628800;7343.56;7625.0;7495.1;7523.37;852.09695785;2019-09-28 02:00:00;None
1569715200;7235.0;7535.53;7524.65;7380.3;876.50709618;2019-09-29 02:00:00;None
1569801600;7067.12;7680.0;7380.3;7637.79;2113.75706247;2019-09-30 02:00:00;None
1569888000;7538.71;7859.0;7630.53;7643.36;1903.07050378;2019-10-01 02:00:00;None
1569974400;7476.17;7669.0;7631.62;7649.0;1319.88257751;2019-10-02 02:00:00;None
1570060800;7361.0;7689.43;7648.63;7520.0;991.34336733;2019-10-03 02:00:00;None
1570147200;7320.0;7519.9;7519.11;7429.36;708.73512475;2019-10-04 02:00:00;None
1570233600;7319.0;7460.0;7430.0;7428.39;433.30668128;2019-10-05 02:00:00;None
1570320000;7117.0;7448.89;7422.52;7168.28;976.59032394;2019-10-06 02:00:00;None
1570406400;7100.0;7570.0;7168.28;7489.45;1405.19356582;2019-10-07 02:00:00;None
1570492800;7391.01;7599.0;7493.3;7479.97;824.30001676;2019-10-08 02:00:00;None
1570579200;7414.01;7920.0;7470.3;7833.99;1691.53953662;2019-10-09 02:00:00;None
1570665600;7675.0;7869.42;7831.0;7815.65;947.091857;2019-10-10 02:00:00;None
1570752000;7461.13;8030.44;7815.63;7500.0;1141.48526068;2019-10-11 02:00:00;None
1570838400;7490.27;7628.98;7495.0;7539.19;310.04102615;2019-10-12 02:00:00;None
1570924800;7377.86;7685.0;7540.61;7527.01;632.50395267;2019-10-13 02:00:00;None
1571011200;7470.0;7635.75;7525.5;7579.09;565.71067989;2019-10-14 02:00:00;None
1571097600;7347.0;7633.37;7579.08;7400.26;819.68566279;2019-10-15 02:00:00;None
1571184000;7165.21;7421.3;7400.5;7228.57;909.16238225;2019-10-16 02:00:00;None
1571270400;7170.0;7311.36;7222.14;7269.08;939.35665241;2019-10-17 02:00:00;None
1571356800;7024.75;7298.88;7269.0;7129.33;930.479155;2019-10-18 02:00:00;None
1571443200;7045.0;7253.94;7129.33;7125.14;553.8981393;2019-10-19 02:00:00;None
1571529600;7070.0;7449.98;7126.28;7386.42;778.96763478;2019-10-20 02:00:00;None
1571616000;7324.0;7494.8;7381.49;7377.28;776.7246746;2019-10-21 02:00:00;None
1571702400;7202.01;7468.31;7377.29;7219.4;875.61432733;2019-10-22 02:00:00;None
1571788800;6600.01;7249.28;7218.23;6726.53;2895.57372063;2019-10-23 02:00:00;None
1571875200;6621.0;6769.99;6729.82;6700.01;1025.05877427;2019-10-24 02:00:00;None
1571961600;6675.0;7949.18;6700.0;7810.59;3927.3235827;2019-10-25 02:00:00;None
1572048000;7793.26;9430.0;7810.64;8313.89;4514.53236455;2019-10-26 02:00:00;None
1572134400;8187.0;8826.54;8313.87;8580.35;2395.37423628;2019-10-27 02:00:00;None
1572220800;8278.54;8890.44;8580.35;8300.0;1726.22368373;2019-10-28 01:00:00;None
1572307200;8189.0;8614.05;8302.03;8493.11;1327.30645707;2019-10-29 01:00:00;None
1572393600;8103.0;8498.2;8498.06;8220.02;1387.23338247;2019-10-30 01:00:00;None
1572480000;8032.11;8457.76;8220.01;8221.47;1219.94533122;2019-10-31 01:00:00;None
1572566400;8131.0;8335.0;8208.37;8298.54;890.18341475;2019-11-01 01:00:00;None
1572652800;8264.0;8426.83;8298.54;8342.68;525.29354865;2019-11-02 01:00:00;None
1572739200;8150.0;8400.0;8342.69;8250.36;626.46021495;2019-11-03 01:00:00;None
1572825600;8180.0;8605.0;8257.83;8463.93;1020.0215274;2019-11-04 01:00:00;None
1572912000;8248.85;8525.0;8459.86;8420.1;973.97777705;2019-11-05 01:00:00;None
1572998400;8380.0;8524.0;8420.1;8448.94;637.9579568;2019-11-06 01:00:00;None
1573084800;8218.65;8470.0;8450.06;8328.51;812.29063819;2019-11-07 01:00:00;None
1573171200;7865.0;8369.7;8328.44;7970.2;1826.85671476;2019-11-08 01:00:00;None
1573257600;7927.89;8065.72;7968.0;8003.0;409.05311635;2019-11-09 01:00:00;None
1573344000;7960.0;8298.93;8002.4;8198.71;733.75959706;2019-11-10 01:00:00;None
1573430400;7809.01;8237.25;8199.62;7910.99;1134.22521756;2019-11-11 01:00:00;None
1573516800;7789.0;8066.0;7917.0;8003.0;1089.5641315;2019-11-12 01:00:00;None
1573603200;7921.0;8028.5;8014.54;7967.81;547.77472422;2019-11-13 01:00:00;None
1573689600;7746.91;7985.0;7967.8;7839.81;930.88697227;2019-11-14 01:00:00;None
1573776000;7605.53;7964.0;7836.0;7662.9;1442.95558152;2019-11-15 01:00:00;None
1573862400;7631.55;7730.0;7658.28;7683.68;357.20485583;2019-11-16 01:00:00;None
1573948800;7581.13;7830.0;7683.67;7699.0;525.56898255;2019-11-17 01:00:00;None
1574035200;7267.01;7703.36;7699.0;7390.0;1481.61491121;2019-11-18 01:00:00;None
1574121600;7227.31;7421.59;7390.0;7333.72;1108.08035128;2019-11-19 01:00:00;None
1574208000;7265.06;7500.0;7337.97;7293.64;1031.98705049;2019-11-20 01:00:00;None
1574294400;6700.0;7330.0;7293.64;6896.76;2417.31400977;2019-11-21 01:00:00;None
1574380800;6153.0;7022.51;6896.76;6628.17;4834.28547585;2019-11-22 01:00:00;None
1574467200;6460.27;6691.16;6623.65;6663.11;863.98627712;2019-11-23 01:00:00;None
1574553600;6245.09;6682.21;6662.53;6290.32;1267.41969885;2019-11-24 01:00:00;None
1574640000;5929.82;6726.36;6280.0;6481.54;3378.71168883;2019-11-25 01:00:00;None
1574726400;6381.0;6679.84;6472.68;6510.16;1309.10113029;2019-11-26 01:00:00;None
1574812800;6230.01;6986.9;6516.22;6848.17;2954.84803289;2019-11-27 01:00:00;None
1574899200;6681.92;6995.86;6846.5;6762.12;1637.70456822;2019-11-28 01:00:00;None
1574985600;6751.68;7200.0;6761.85;7047.74;1424.10726025;2019-11-29 01:00:00;None
1575072000;6778.0;7118.99;7043.39;6874.06;971.8601195;2019-11-30 01:00:00;None
1575158400;6589.0;6877.69;6869.69;6734.21;1022.65201197;2019-12-01 01:00:00;None
1575244800;6513.97;6741.87;6732.99;6600.01;1270.55567493;2019-12-02 01:00:00;None
1575331200;6527.55;6687.87;6600.0;6592.32;809.35372597;2019-12-03 01:00:00;None
1575417600;6402.0;7029.0;6592.64;6497.52;2375.64126194;2019-12-04 01:00:00;None
1575504000;6465.0;6750.0;6494.08;6668.1;1287.82323382;2019-12-05 01:00:00;None
1575590400;6592.97;6889.99;6668.11;6832.54;1153.45784874;2019-12-06 01:00:00;None
1575676800;6770.1;6890.18;6825.01;6792.7;492.43219328;2019-12-07 01:00:00;None
1575763200;6689.98;6864.67;6787.66;6809.48;448.81334962;2019-12-08 01:00:00;None
1575849600;6582.0;6911.0;6808.15;6638.6;1450.11971014;2019-12-09 01:00:00;None
1575936000;6469.85;6689.69;6631.42;6522.25;895.63407165;2019-12-10 01:00:00;None
1576022400;6433.75;6561.7;6521.53;6475.13;830.61736249;2019-12-11 01:00:00;None
1576108800;6355.46;6550.0;6473.91;6433.17;970.05164831;2019-12-12 01:00:00;None
1576195200;6430.72;6565.6;6430.72;6521.47;876.61513061;2019-12-13 01:00:00;None
1576281600;6311.0;6539.21;6521.47;6366.5;731.10476775;2019-12-14 01:00:00;None
1576368000;6312.62;6472.82;6361.96;6397.66;626.37268967;2019-12-15 01:00:00;None
1576454400;6134.54;6406.01;6398.35;6179.91;1698.76908847;2019-12-16 01:00:00;None
1576540800;5902.7;6219.98;6176.46;5946.96;2013.71946935;2019-12-17 01:00:00;None
1576627200;5810.0;6715.0;5946.96;6559.74;3103.45850804;2019-12-18 01:00:00;None
1576713600;6319.63;6639.69;6556.97;6430.22;1331.29400127;2019-12-19 01:00:00;None
1576800000;6375.0;6525.0;6430.21;6492.48;1125.16402992;2019-12-20 01:00:00;None
1576886400;6426.63;6497.11;6495.69;6456.48;425.24018452;2019-12-21 01:00:00;None
1576972800;6440.0;6793.98;6451.46;6780.54;1216.22712516;2019-12-22 01:00:00;None
1577059200;6555.0;6943.13;6788.13;6602.95;1654.52114842;2019-12-23 01:00:00;None
1577145600;6460.41;6713.83;6600.0;6550.0;949.37954955;2019-12-24 01:00:00;None
1577232000;6420.01;6559.14;6544.21;6492.23;719.64817168;2019-12-25 01:00:00;None
1577318400;6450.0;6694.43;6492.22;6489.03;702.02877438;2019-12-26 01:00:00;None
1577404800;6354.84;6504.34;6486.0;6493.17;988.47457448;2019-12-27 01:00:00;None
1577491200;6478.41;6588.0;6492.45;6547.78;540.57725888;2019-12-28 01:00:00;None
1577577600;6521.84;6730.0;6541.82;6614.79;702.54497075;2019-12-29 01:00:00;None
1577664000;6440.01;6614.79;6609.8;6473.32;1037.83974706;2019-12-30 01:00:00;None
1577750400;6337.64;6533.1;6473.32;6405.0;1048.31730363;2019-12-31 01:00:00;None
1577836800;6388.91;6471.44;6400.02;6410.22;491.94797816;2020-01-01 01:00:00;None
1577923200;6191.61;6412.98;6410.23;6220.61;1206.60837547;2020-01-02 01:00:00;None
1578009600;6147.0;6624.0;6225.11;6572.0;1580.63063031;2020-01-03 01:00:00;None
1578096000;6518.12;6629.0;6571.0;6590.96;635.84480287;2020-01-04 01:00:00;None
1578182400;6557.03;6699.99;6590.0;6596.23;938.47672962;2020-01-05 01:00:00;None
1578268800;6582.7;6975.0;6590.53;6935.7;1612.05483024;2020-01-06 01:00:00;None
1578355200;6935.91;7377.73;6940.99;7326.47;3099.47645344;2020-01-07 01:00:00;None
1578441600;7051.84;7590.0;7326.47;7240.42;3211.87779579;2020-01-08 01:00:00;None
1578528000;6985.0;7244.62;7240.74;7047.02;1363.76780138;2020-01-09 01:00:00;None
1578614400;6911.22;7371.52;7047.01;7369.65;1835.96989392;2020-01-10 01:00:00;None
1578700800;7200.0;7448.0;7368.61;7216.79;1120.73950133;2020-01-11 01:00:00;None
1578787200;7168.07;7372.59;7221.5;7359.94;604.28514272;2020-01-12 01:00:00;None
1578873600;7241.01;7374.96;7360.42;7290.0;741.84341906;2020-01-13 01:00:00;None
1578960000;7290.0;7982.03;7290.0;7949.54;3724.0353165;2020-01-14 01:00:00;None
1579046400;7700.0;7990.32;7928.4;7906.61;2003.61029136;2020-01-15 01:00:00;None
1579132800;7701.22;7930.0;7898.9;7829.99;1390.40945087;2020-01-16 01:00:00;None
1579219200;7784.4;8110.99;7826.61;8028.76;1926.21646588;2020-01-17 01:00:00;None
1579305600;7951.64;8091.56;8021.24;8040.0;615.7219399;2020-01-18 01:00:00;None
1579392000;7635.81;8277.77;8040.0;7860.29;2062.63567723;2020-01-19 01:00:00;None
1579478400;7684.0;7880.89;7852.46;7782.0;1605.72063522;2020-01-20 01:00:00;None
1579564800;7600.0;7916.36;7782.0;7878.01;1185.09655635;2020-01-21 01:00:00;None
1579651200;7738.0;7940.0;7878.66;7826.36;801.2561585;2020-01-22 01:00:00;None
1579737600;7480.01;7829.99;7820.37;7601.56;1455.40939496;2020-01-23 01:00:00;None
1579824000;7457.77;7720.76;7600.97;7652.59;1131.0396449;2020-01-24 01:00:00;None
1579910400;7502.16;7657.03;7651.86;7568.59;480.59971799;2020-01-25 01:00:00;None
1579996800;7527.19;7800.0;7568.58;7798.86;787.20030628;2020-01-26 01:00:00;None
1580083200;7756.07;8149.0;7798.89;8074.31;1976.23547505;2020-01-27 01:00:00;None
1580169600;8067.68;8530.64;8075.69;8510.0;2738.95833564;2020-01-28 01:00:00;None
1580256000;8365.0;8584.37;8501.23;8433.9;1945.2015824;2020-01-29 01:00:00;None
1580342400;8334.0;8679.9;8433.9;8622.83;1668.83445254;2020-01-30 01:00:00;None
1580428800;8321.02;8640.0;8616.56;8410.71;1364.12618619;2020-01-31 01:00:00;None
1580515200;8375.18;8524.78;8418.95;8454.09;775.53931667;2020-02-01 01:00:00;None
1580601600;8260.0;8538.0;8454.05;8412.45;850.19349885;2020-02-02 01:00:00;None
1580688000;8338.03;8668.74;8421.65;8402.36;1385.76941096;2020-02-03 01:00:00;None
1580774400;8217.0;8450.0;8400.79;8299.54;1446.01220964;2020-02-04 01:00:00;None
1580860800;8285.62;8880.0;8294.49;8741.73;2377.578009;2020-02-05 01:00:00;None
1580947200;8670.0;8969.99;8745.33;8900.72;1649.61437421;2020-02-06 01:00:00;None
1581033600;8871.15;9029.99;8902.12;8964.18;1339.29803487;2020-02-07 01:00:00;None
1581120000;8835.0;9085.0;8964.18;9060.73;905.61462356;2020-02-08 01:00:00;None
1581206400;9033.84;9297.99;9065.74;9283.65;1414.01597392;2020-02-09 01:00:00;None
1581292800;8914.59;9316.66;9280.44;9038.01;2230.42981003;2020-02-10 01:00:00;None
1581379200;8905.0;9485.0;9038.0;9419.9;2270.83394992;2020-02-11 01:00:00;None
1581465600;9400.01;9620.0;9419.91;9532.59;1788.95044094;2020-02-12 01:00:00;None
1581552000;9282.09;9700.0;9529.44;9458.31;2246.62502593;2020-02-13 01:00:00;None
1581638400;9340.0;9589.99;9457.45;9577.01;1257.79793501;2020-02-14 01:00:00;None
1581724800;9069.69;9597.0;9574.65;9159.98;1495.25269257;2020-02-15 01:00:00;None
1581811200;8841.24;9301.6;9158.71;9149.15;1361.13364766;2020-02-16 01:00:00;None
1581897600;8734.68;9196.4;9142.8;8984.36;2223.94945124;2020-02-17 01:00:00;None
1581984000;8914.11;9530.0;8984.36;9447.02;2648.29797602;2020-02-18 01:00:00;None
1582070400;8655.0;9540.0;9448.72;8900.0;2320.435173;2020-02-19 01:00:00;None
1582156800;8753.3;8999.98;8897.36;8911.44;1786.72791668;2020-02-20 01:00:00;None
1582243200;8842.41;9068.99;8911.18;8950.32;1146.33686306;2020-02-21 01:00:00;None
1582329600;8844.0;8977.97;8956.53;8921.95;356.71332543;2020-02-22 01:00:00;None
1582416000;8913.86;9235.0;8922.66;9190.36;1053.4049607;2020-02-23 01:00:00;None
1582502400;8742.12;9227.27;9190.36;8916.08;1232.47507396;2020-02-24 01:00:00;None
1582588800;8501.1;8950.89;8918.58;8561.0;1566.28959855;2020-02-25 01:00:00;None
1582675200;7925.89;8628.8;8558.69;8077.1;3569.40986306;2020-02-26 01:00:00;None
1582761600;7840.0;8193.93;8076.27;8028.63;2659.32675442;2020-02-27 01:00:00;None
1582848000;7676.0;8112.26;8023.85;7887.39;2319.81322361;2020-02-28 01:00:00;None
1582934400;7755.0;7986.9;7886.09;7755.0;793.22060806;2020-02-29 01:00:00;None
1583020800;7634.0;7947.26;7755.0;7724.02;1029.58118573;2020-03-01 01:00:00;None
1583107200;7685.96;8084.36;7720.48;8024.72;1909.33699927;2020-03-02 01:00:00;None
1583193600;7760.6;8038.86;8026.59;7845.98;1554.29277041;2020-03-03 01:00:00;None
1583280000;7813.61;7933.49;7845.99;7880.09;1038.00193736;2020-03-04 01:00:00;None
1583366400;7879.64;8215.41;7880.18;8105.06;2219.16996437;2020-03-05 01:00:00;None
1583452800;7993.36;8159.99;8103.99;8119.98;1123.30544976;2020-03-06 01:00:00;None
1583539200;7853.36;8166.45;8118.65;7891.71;883.42354196;2020-03-07 01:00:00;None
1583625600;7043.95;7891.39;7890.0;7078.28;2924.44232605;2020-03-08 01:00:00;None
1583712000;6558.0;7220.55;7068.81;6933.24;4820.25797157;2020-03-09 01:00:00;None
1583798400;6814.1;7215.19;6926.15;6971.61;3204.66014626;2020-03-10 01:00:00;None
1583884800;6724.42;7093.53;6972.53;7066.01;2085.06252254;2020-03-11 01:00:00;None
1583971200;4250.0;7066.01;7066.01;4424.91;11339.50864934;2020-03-12 01:00:00;None
1584057600;3589.0;5640.0;4468.92;5148.95;19540.7125975;2020-03-13 01:00:00;None
1584144000;4571.89;5148.46;5116.76;4707.26;3825.0275058;2020-03-14 01:00:00;None
1584230400;4632.48;5395.0;4706.37;4826.97;4353.06808279;2020-03-15 01:00:00;None
1584316800;4024.0;4848.34;4826.83;4527.95;11095.55709777;2020-03-16 01:00:00;None
1584403200;4428.02;5075.0;4528.13;4880.0;6488.58221341;2020-03-17 01:00:00;None
1584489600;4591.89;5000.0;4871.01;4950.69;5505.19440729;2020-03-18 01:00:00;None
1584576000;4850.0;6071.85;4954.8;5831.1;10379.69284265;2020-03-19 01:00:00;None
1584662400;5220.5;6500.0;5831.75;5821.54;10690.63089321;2020-03-20 01:00:00;None
1584748800;5500.0;6074.75;5821.54;5819.74;3282.40199783;2020-03-21 01:00:00;None
1584835200;5406.13;6006.56;5823.31;5469.44;3275.39332642;2020-03-22 01:00:00;None
1584921600;5350.0;6148.0;5475.94;6046.47;5676.87605314;2020-03-23 01:00:00;None
1585008000;5926.29;6360.0;6044.96;6280.07;5737.78880567;2020-03-24 01:00:00;None
1585094400;6010.61;6463.0;6275.02;6165.65;4706.04511739;2020-03-25 01:00:00;None
1585180800;5966.04;6248.39;6163.46;6136.83;2737.76056195;2020-03-26 01:00:00;None
1585267200;5667.5;6230.0;6127.73;5749.0;2567.74015882;2020-03-27 01:00:00;None
1585353600;5431.47;5751.39;5751.39;5632.57;4369.00298505;2020-03-28 01:00:00;None
1585440000;5284.0;5650.0;5632.39;5284.0;2463.47048827;2020-03-29 01:00:00;None
1585526400;5276.0;5998.0;5284.0;5805.92;3463.31081318;2020-03-30 02:00:00;None
1585612800;5805.52;5946.23;5807.65;5840.99;2027.90064289;2020-03-31 02:00:00;None
1585699200;5650.0;6134.43;5836.28;6074.65;2614.01392279;2020-04-01 02:00:00;None
1585785600;6012.43;6650.0;6089.0;6233.82;5594.74317529;2020-04-02 02:00:00;None
1585872000;6139.9;6524.93;6237.42;6246.7;3231.9898685;2020-04-03 02:00:00;None
1585958400;6180.0;6480.0;6243.61;6368.28;1845.02102961;2020-04-04 02:00:00;None
1586044800;6205.1;6396.44;6369.4;6287.35;1271.82682389;2020-04-05 02:00:00;None
1586131200;6271.54;6817.99;6277.27;6799.01;4337.69449641;2020-04-06 02:00:00;None
1586217600;6500.0;6907.82;6805.08;6610.21;3851.43612544;2020-04-07 02:00:00;None
1586304000;6580.38;6833.92;6610.21;6792.35;1902.90578475;2020-04-08 02:00:00;None
1586390400;6566.0;6795.73;6782.48;6686.65;1768.1828555;2020-04-09 02:00:00;None
1586476800;6169.43;6698.46;6685.46;6298.0;3210.50630784;2020-04-10 02:00:00;None
1586563200;6206.84;6370.0;6291.01;6310.43;1054.45346717;2020-04-11 02:00:00;None
1586649600;6226.01;6606.98;6316.22;6326.79;1824.53743652;2020-04-12 02:00:00;None
1586736000;6050.0;6332.05;6326.79;6289.9;2656.99923315;2020-04-13 02:00:00;None
1586822400;6214.01;6394.0;6284.3;6275.42;2013.2597274;2020-04-14 02:00:00;None
1586908800;6063.93;6328.28;6269.2;6081.42;2024.65197409;2020-04-15 02:00:00;None
1586995200;5953.57;6643.9;6081.38;6543.49;3888.60980929;2020-04-16 02:00:00;None
1587081600;6449.04;6599.99;6536.91;6484.42;1834.98678108;2020-04-17 02:00:00;None
1587168000;6466.65;6715.0;6481.59;6674.22;1575.53714564;2020-04-18 02:00:00;None
1587254400;6520.0;6691.19;6674.25;6567.52;1288.15657512;2020-04-19 02:00:00;None
1587340800;6246.01;6647.07;6564.01;6307.0;2986.42226888;2020-04-20 02:00:00;None
1587427200;6271.25;6422.0;6305.0;6327.35;2086.42467686;2020-04-21 02:00:00;None
