unix;low;high;open;close;volume;date
1574640000;120;137.97;127.22;132.9;36843.47163734;2019-11-25 01:00:00
1574726400;130.44;136.37;132.67;134.41;15452.14500353;2019-11-26 01:00:00
1574812800;128.44;141.97;134.54;139.14;18483.56038886;2019-11-27 01:00:00
1574899200;136.03;140.9;139.14;137.37;8445.79937436;2019-11-28 01:00:00
1574985600;137.1;143.25;137.37;140.61;8742.40001791;2019-11-29 01:00:00
1575072000;136.42;141.35;140.63;138.04;4329.85497226;2019-11-30 01:00:00
1575158400;132.75;138.48;137.87;137.16;7444.57727271;2019-12-01 01:00:00
1575244800;132.7;137.51;137.25;134.46;8472.82732373;2019-12-02 01:00:00
1575331200;131.6;135.49;134.47;132.92;6687.19871238;2019-12-03 01:00:00
1575417600;129.53;137.17;132.9;131.35;15937.0028707;2019-12-04 01:00:00
1575504000;130.1;134.29;131.33;133.7;6325.84241371;2019-12-05 01:00:00
1575590400;131.68;135.33;133.75;134.67;7026.1349239;2019-12-06 01:00:00
1575676800;133.15;135.33;134.86;133.48;2738.75619619;2019-12-07 01:00:00
1575763200;132.72;137.5;133.36;136.46;3287.82092266;2019-12-08 01:00:00
1575849600;132.6;137.06;136.46;133.11;7261.15288509;2019-12-09 01:00:00
1575936000;129.76;134.04;133.11;131.34;8628.65023316;2019-12-10 01:00:00
1576022400;127.65;132.19;131.39;128.76;6128.98565961;2019-12-11 01:00:00
1576108800;125;131;128.77;129.52;9701.19042788;2019-12-12 01:00:00
1576195200;127.96;130.53;129.58;130.15;5945.41942205;2019-12-13 01:00:00
1576281600;127.02;130.42;130.15;127.61;3818.78246644;2019-12-14 01:00:00
1576368000;126.05;129.51;127.6;127.94;4993.96207981;2019-12-15 01:00:00
1576454400;116.34;128.15;128.05;118.99;20700.31334687;2019-12-16 01:00:00
1576540800;107.52;119.22;118.95;109.47;29828.79392057;2019-12-17 01:00:00
1576627200;104.75;121.3;109.52;119.72;36855.2714671;2019-12-18 01:00:00
1576713600;113;120.76;119.82;115.52;13214.42060454;2019-12-19 01:00:00
1576800000;113.39;116.75;115.66;115.98;9579.08902409;2019-12-20 01:00:00
1576886400;114.43;116.17;115.98;114.89;6032.25054067;2019-12-21 01:00:00
1576972800;114.72;120.2;114.93;119.54;9141.92573539;2019-12-22 01:00:00
1577059200;113.73;121.84;119.58;115.26;17249.26616492;2019-12-23 01:00:00
1577145600;114.35;116.91;115.28;115.22;7164.59371938;2019-12-24 01:00:00
1577232000;111.2;115.33;115.3;112.75;9724.95194405;2019-12-25 01:00:00
1577318400;112.02;119.06;112.75;113.16;13183.75064606;2019-12-26 01:00:00
1577404800;109.8;113.79;113.14;113.12;11636.42056735;2019-12-27 01:00:00
1577491200;112.75;115.99;113.07;114.69;6553.77020227;2019-12-28 01:00:00
1577577600;114.15;123.37;114.65;120.06;13411.03678106;2019-12-29 01:00:00
1577664000;116.21;121.42;119.97;117.32;10444.52127235;2019-12-30 01:00:00
1577750400;114.13;118.88;117.03;115.01;11751.8743487;2019-12-31 01:00:00
1577836800;114.64;118.49;115;116.26;8515.57403161;2020-01-01 01:00:00
1577923200;112.86;116.38;116.26;113.49;9359.93377057;2020-01-02 01:00:00
1578009600;112.24;120.9;113.59;120.16;13387.41593847;2020-01-03 01:00:00
1578096000;118.72;121.81;120.32;120.37;7809.36632396;2020-01-04 01:00:00
1578182400;120.39;124.63;120.39;121.47;11080.37447795;2020-01-05 01:00:00
1578268800;120.92;129.09;121.35;128.82;19700.80302091;2020-01-06 01:00:00
1578355200;124.97;130.44;128.98;128.45;22166.29751431;2020-01-07 01:00:00
1578441600;123.4;132.66;128.3;126.54;19749.72352217;2020-01-08 01:00:00
1578528000;122;127.1;126.6;124.24;10396.14968886;2020-01-09 01:00:00
1578614400;122.17;130.69;124.15;129.97;10903.29865122;2020-01-10 01:00:00
1578700800;127.83;132.88;129.89;128.35;13117.77362939;2020-01-11 01:00:00
1578787200;127.58;131.88;128.12;131.85;5670.45854751;2020-01-12 01:00:00
1578873600;127.93;132.3;131.89;129.17;8704.53313678;2020-01-13 01:00:00
1578960000;129.31;153.33;129.32;149.39;39497.15329568;2020-01-14 01:00:00
1579046400;142.87;154.43;149.03;149.17;24313.65357991;2020-01-15 01:00:00
1579132800;142.16;150;149.74;147.73;12475.03042461;2020-01-16 01:00:00
1579219200;145.58;156.5;147.67;153.17;25628.53458613;2020-01-17 01:00:00
1579305600;148.91;161.79;153;156.95;19120.16207074;2020-01-18 01:00:00
1579392000;145.9;160.52;157.12;150.52;17190.59250579;2020-01-19 01:00:00
1579478400;145.26;152.57;150.88;150.33;16708.32800722;2020-01-20 01:00:00
1579564800;148.15;153.3;150.2;152.89;10158.66647911;2020-01-21 01:00:00
1579651200;149.72;154.47;152.79;151.51;7593.82126659;2020-01-22 01:00:00
1579737600;143.66;151.59;151.53;147.23;14484.00550874;2020-01-23 01:00:00
1579824000;140.9;149.21;147.03;147.37;13263.82682971;2020-01-24 01:00:00
1579910400;143.02;147.6;147.17;145.6;5269.11891196;2020-01-25 01:00:00
1579996800;144.63;152.37;145.19;152.37;9825.14761455;2020-01-26 01:00:00
1580083200;149.34;155.87;151.9;154.15;17997.33492063;2020-01-27 01:00:00
1580169600;153.98;159.9;154.02;159.44;16202.62699799;2020-01-28 01:00:00
1580256000;157.33;162;159.41;157.4;20053.83653792;2020-01-29 01:00:00
1580342400;155.09;169.54;157.4;167.35;19632.70668641;2020-01-30 01:00:00
1580428800;158.5;168.36;167.51;162.29;14486.68176349;2020-01-31 01:00:00
1580515200;161.46;166;162.01;165.56;7924.94819946;2020-02-01 01:00:00
1580601600;161.52;174.44;165.66;169.96;16677.19700238;2020-02-02 01:00:00
1580688000;168.31;176;169.9;171.57;14520.14221404;2020-02-03 01:00:00
1580774400;166.5;173;171.56;170.47;18207.48808157;2020-02-04 01:00:00
1580860800;170.12;189.41;170.62;185.32;31522.93762452;2020-02-05 01:00:00
1580947200;182.98;196.99;185.54;194.43;33952.66503013;2020-02-06 01:00:00
1581033600;194.16;205.11;194.19;204.23;37358.03005299;2020-02-07 01:00:00
1581120000;194.94;208.97;204.19;204.44;23646.3385093;2020-02-08 01:00:00
1581206400;204.19;210.9;204.42;208.87;15507.28230365;2020-02-09 01:00:00
1581292800;198.07;209.89;208.87;204.32;31646.86139647;2020-02-10 01:00:00
1581379200;200.02;219.79;204.32;218.27;28451.52847817;2020-02-11 01:00:00
1581465600;218.26;254.36;218.26;245.24;71490.71653067;2020-02-12 01:00:00
1581552000;235.01;256.95;245.03;248.2;57324.97791971;2020-02-13 01:00:00
1581638400;240.51;265.6;248.06;264.24;39827.57118025;2020-02-14 01:00:00
1581724800;241.16;267.34;263.91;245.16;40562.33177889;2020-02-15 01:00:00
1581811200;218.13;253.49;244.64;238.91;51233.94449265;2020-02-16 01:00:00
1581897600;223;249.2;238.91;247.55;49971.76405652;2020-02-17 01:00:00
1581984000;240.33;265.94;247.92;262.39;42859.70464246;2020-02-18 01:00:00
1582070400;232.32;266;262.52;239.88;42781.307251;2020-02-19 01:00:00
1582156800;228.43;244.98;239.89;239.17;38934.59309726;2020-02-20 01:00:00
1582243200;235.59;248;238.9;245.2;23366.79934281;2020-02-21 01:00:00
1582329600;237;246.89;245.2;241.64;7447.04035984;2020-02-22 01:00:00
1582416000;241.47;254.52;241.59;253.94;15317.24469862;2020-02-23 01:00:00
1582502400;235.4;256;253.77;245.48;17909.33704325;2020-02-24 01:00:00
1582588800;224.2;245.48;244.97;226.65;28642.59591483;2020-02-25 01:00:00
1582675200;198.13;230.21;225.78;205.84;71141.34260014;2020-02-26 01:00:00
1582761600;192.25;218.78;205.72;207.49;57318.55036435;2020-02-27 01:00:00
1582848000;194.08;213.55;207.22;205.92;40549.07985237;2020-02-28 01:00:00
1582934400;197.52;211.58;205.92;197.52;17828.08828903;2020-02-29 01:00:00
1583020800;192.35;206.98;197.33;196.98;20832.13659754;2020-03-01 01:00:00
1583107200;195.56;211.79;197;208.69;27940.68633339;2020-03-02 01:00:00
1583193600;197.05;209.87;208.63;200.43;24538.75334583;2020-03-03 01:00:00
1583280000;198.7;204.98;200.37;201.97;11951.42724669;2020-03-04 01:00:00
1583366400;202;209.99;202;204.25;23400.55827202;2020-03-05 01:00:00
1583452800;203.58;217.78;204.27;217.77;21788.39047402;2020-03-06 01:00:00
1583539200;210.32;224.33;217.78;210.97;25673.40336719;2020-03-07 01:00:00
1583625600;172.7;210.66;210.66;176.53;53762.21062917;2020-03-08 01:00:00
1583712000;162;185.25;175.61;176.91;69212.84902845;2020-03-09 01:00:00
1583798400;172.5;181.76;177.08;177.28;38597.71357418;2020-03-10 01:00:00
1583884800;161;179.48;177.34;173.01;39863.992392;2020-03-11 01:00:00
1583971200;93.5;173.59;173.01;100.53;254724.20648007;2020-03-12 01:00:00
1584057600;81.31;129.36;99.57;122.65;207144.79273477;2020-03-13 01:00:00
1584144000;109.36;123;122.82;111.29;35943.99376722;2020-03-14 01:00:00
1584230400;109;120.05;111.2;111.55;43404.90626687;2020-03-15 01:00:00
1584316800;92.21;111.91;111.19;99.9;118179.20900838;2020-03-16 01:00:00
1584403200;98.49;110;99.83;106;47745.78669042;2020-03-17 01:00:00
1584489600;101.16;108.63;106.54;108.59;46300.47161401;2020-03-18 01:00:00
1584576000;106.63;136.1;108.56;128.97;129107.45559528;2020-03-19 01:00:00
1584662400;108;145;128.68;124.81;142785.08292407;2020-03-20 01:00:00
1584748800;118.01;129.31;125.08;124.75;36646.87433311;2020-03-21 01:00:00
1584835200;114.03;128.54;124.66;115.28;33783.64393501;2020-03-22 01:00:00
1584921600;112.5;128.25;115.13;127.17;57920.69110071;2020-03-23 01:00:00
1585008000;123.5;133.43;127.05;128.99;48464.52917715;2020-03-24 01:00:00
1585094400;123.5;132.42;128.79;125.59;37933.61980312;2020-03-25 01:00:00
1585180800;122;127.4;125.61;126.09;23314.15971068;2020-03-26 01:00:00
1585267200;117;128.61;126.09;118.52;22295.47264983;2020-03-27 01:00:00
1585353600;113;120.22;118.51;118.27;34131.05344639;2020-03-28 01:00:00
1585440000;111.57;118.97;118.44;112.04;18434.1787747;2020-03-29 01:00:00
1585526400;111.8;123.15;112.03;120.17;24330.3669907;2020-03-30 02:00:00
1585612800;118.64;123;120.11;121.08;16714.79877058;2020-03-31 02:00:00
1585699200;117.86;125.77;121.04;124.07;19443.16336725;2020-04-01 02:00:00
1585785600;124.13;138.55;124.42;129.57;46498.30653279;2020-04-02 02:00:00
1585872000;128.04;136;129.38;131.22;36580.89920916;2020-04-03 02:00:00
1585958400;129;135.71;131.22;133.74;20634.27637064;2020-04-04 02:00:00
1586044800;130.7;135.03;133.99;132.4;13407.34576204;2020-04-05 02:00:00
1586131200;132.41;159.41;132.44;158.99;79103.24950415;2020-04-06 02:00:00
1586217600;148.18;163.54;159.06;151.2;66812.45319217;2020-04-07 02:00:00
1586304000;150.29;160.72;151.04;159.14;39947.38923656;2020-04-08 02:00:00
1586390400;152.5;159.85;159.29;155.74;28050.64763191;2020-04-09 02:00:00
1586476800;139.37;156.17;155.71;144.71;44249.12443222;2020-04-10 02:00:00
1586563200;141.34;148;144.78;145.34;15049.17084842;2020-04-11 02:00:00
1586649600;142.29;151.96;145.37;145.46;22096.87875698;2020-04-12 02:00:00
1586736000;137.56;146.36;145.46;143.7;35603.98113739;2020-04-13 02:00:00
1586822400;142.73;148.46;143.87;144.65;21289.25824806;2020-04-14 02:00:00
1586908800;139.69;147.4;144.68;140.36;23659.84833565;2020-04-15 02:00:00
1586995200;136.31;160.98;140.23;158.85;62000.51361746;2020-04-16 02:00:00
1587081600;155.1;161.1;158.85;158.09;24414.10536755;2020-04-17 02:00:00
1587168000;157.69;175;158.23;172.57;45789.92461774;2020-04-18 02:00:00
1587254400;162.81;173.52;172.56;166.14;33717.92899512;2020-04-19 02:00:00
1587340800;154.03;171.7;166.13;157.32;57811.77458892;2020-04-20 02:00:00
1587427200;155.96;161.5;157.3;157.82;27487.72266698;2020-04-21 02:00:00
1587513600;157.04;170.42;157.86;169.16;34063.00767139;2020-04-22 02:00:00
1587600000;164.77;178.92;169.05;170.95;50108.59272427;2020-04-23 02:00:00
1587686400;170.94;175.97;170.95;173.78;24272.9499191;2020-04-24 02:00:00
1587772800;172.35;183.23;173.7;179.9;35974.33398195;2020-04-25 02:00:00
1587859200;178.47;185.23;179.84;182.95;24642.55874819;2020-04-26 02:00:00
1587945600;175.55;184.24;183;182.06;43195.57856682;2020-04-27 02:00:00
1588032000;178.52;183.09;182.02;181.91;27407.199449;2020-04-28 02:00:00
1588118400;181.81;202.22;182.03;198.16;76986.03884883;2020-04-29 02:00:00
1588204800;185;209.66;198.29;188.82;101406.712285;2020-04-30 02:00:00
1588291200;188.56;198.8;188.56;193.19;31223.72099776;2020-05-01 02:00:00
1588377600;191.93;196.12;193.11;194.85;20909.47778168;2020-05-02 02:00:00
1588464000;187.36;199.3;195.11;191.92;43643.41426592;2020-05-03 02:00:00
1588550400;178.45;192.65;191.94;190.02;48912.60538201;2020-05-04 02:00:00
1588636800;185.91;193.83;189.99;189.64;42924.74986818;2020-05-05 02:00:00
1588723200;184.17;195.55;189.95;184.62;42708.79231329;2020-05-06 02:00:00
1588809600;182.47;199.02;184.48;195.7;59505.07325848;2020-05-07 02:00:00
1588896000;191.44;199.4;195.89;195.49;44201.72581538;2020-05-08 02:00:00
1588982400;192.6;198.19;195.49;193.89;24658.41698559;2020-05-09 02:00:00
1589068800;166.41;194.06;193.97;173.47;100613.11820193;2020-05-10 02:00:00
1589155200;163.73;179.62;173.66;172.52;68171.23279402;2020-05-11 02:00:00
1589241600;172.08;177.81;172.16;175.63;25328.60688961;2020-05-12 02:00:00
1589328000;174.14;186.22;175.43;184.88;27060.89364283;2020-05-13 02:00:00
1589414400;181.41;190.98;185;187.81;39887.83457753;2020-05-14 02:00:00
1589500800;177;188.48;187.71;179.88;28798.8536947;2020-05-15 02:00:00
1589587200;178.7;187.95;180;185.51;15281.96019557;2020-05-16 02:00:00
1589673600;184.87;193.64;185.51;191.13;20963.01238849;2020-05-17 02:00:00
1589760000;191.25;198.43;191.25;196.9;33733.77106211;2020-05-18 02:00:00
1589846400;192.13;197.09;196.9;196.45;19198.00041054;2020-05-19 02:00:00
1589932800;188.12;197.1;196.69;191.66;28644.78335247;2020-05-20 02:00:00
1590019200;174.68;193.19;191.55;181.53;39052.65650058;2020-05-21 02:00:00
1590105600;179.55;192.21;181.53;190.23;21339.58914043;2020-05-22 02:00:00
1590192000;187.94;193.62;190.58;189.62;14253.4550108;2020-05-23 02:00:00
1590278400;183;193.18;189.62;183;21213.49075087;2020-05-24 02:00:00
1590364800;181.67;189.06;183.18;187.47;18080.22963498;2020-05-25 02:00:00
1590451200;179.6;188.02;187.28;183.32;25802.82043311;2020-05-26 02:00:00
1590537600;183.07;189.37;183.32;189.13;15787.14709821;2020-05-27 02:00:00
1590624000;186.02;198.97;189.16;198.41;27593.41525375;2020-05-28 02:00:00
1590710400;195.42;202.35;198.44;198.99;25520.12637851;2020-05-29 02:00:00
1590796800;197.3;221.65;198.93;218.64;49475.75738273;2020-05-30 02:00:00
1590883200;206.67;220;218.62;208.42;27485.32419531;2020-05-31 02:00:00
1590969600;207.71;225.1;208.35;220.03;38759.00232111;2020-06-01 02:00:00
1591056000;201.83;226.99;219.91;213.01;63791.12181361;2020-06-02 02:00:00
1591142400;208.72;218.31;212.78;217.69;21370.16902172;2020-06-03 02:00:00
1591228800;211.35;219.76;217.94;214.76;28526.13556303;2020-06-04 02:00:00
1591315200;211.84;218.77;214.92;212.94;19755.01394106;2020-06-05 02:00:00
1591401600;211.19;216.85;212.93;214.66;12308.58181764;2020-06-06 02:00:00
1591488000;208.01;217.17;214.66;216.54;18795.59224659;2020-06-07 02:00:00
1591574400;213.52;219.35;216.56;218.2;16028.25147704;2020-06-08 02:00:00
1591660800;211;220.76;218.2;215.52;19299.48473496;2020-06-09 02:00:00
1591747200;213.11;219.64;215.38;218.5;26959.54547798;2020-06-10 02:00:00
1591833600;199.1;219.85;218.48;203.99;50054.52912614;2020-06-11 02:00:00
1591920000;202.33;212.64;204.11;211.15;15091.98529073;2020-06-12 02:00:00
1592006400;208.69;212.06;211.44;211.66;4526.66826035;2020-06-13 02:00:00
1592092800;204.57;211.78;211.47;205.9;9682.46017975;2020-06-14 02:00:00
1592179200;194.17;206.62;205.89;204.12;38364.02453142;2020-06-15 02:00:00
1592265600;202.01;209.44;204.1;209.06;13606.40972923;2020-06-16 02:00:00
1592352000;202.59;211.2;209.04;208.02;11833.6720289;2020-06-17 02:00:00
1592438400;203.15;208.68;208.02;206.38;10525.74134735;2020-06-18 02:00:00
1592524800;202.22;206.73;206.28;204.79;8011.3654525;2020-06-19 02:00:00
1592611200;202.25;206.5;204.95;204.65;5843.85712387;2020-06-20 02:00:00
1592697600;203.06;206.83;204.83;203.53;5055.074558;2020-06-21 02:00:00
1592784000;203.53;219;203.53;215.3;20684.97991554;2020-06-22 02:00:00
1592870400;213.32;216.8;215.26;215.16;12219.73898596;2020-06-23 02:00:00
1592956800;205.3;220;215.17;208.7;28078.34075205;2020-06-24 02:00:00
1593043200;202.57;210.04;208.56;207.02;15471.5877961;2020-06-25 02:00:00
1593129600;203.52;208.29;207.11;204.79;14182.2069145;2020-06-26 02:00:00
1593216000;193.16;206.58;204.71;197.3;20925.33219424;2020-06-27 02:00:00
1593302400;194.83;203.37;197.21;201.05;15457.48883584;2020-06-28 02:00:00
1593388800;196.86;204.54;200.96;202.64;16605.10008783;2020-06-29 02:00:00
1593475200;198.99;203.5;202.8;200.98;12561.57964443;2020-06-30 02:00:00
1593561600;199.66;207.16;200.99;205.71;14413.03472377;2020-07-01 02:00:00
1593648000;199;206.44;205.6;202.08;19676.86289492;2020-07-02 02:00:00
1593734400;199.75;203.73;201.98;200.19;10016.2289257;2020-07-03 02:00:00
1593820800;199.89;205.15;199.92;203.67;7811.29302416;2020-07-04 02:00:00
1593907200;198.8;204.25;203.67;202.57;7166.10452054;2020-07-05 02:00:00
1593993600;201.67;213.61;202.48;213.26;19075.11439685;2020-07-06 02:00:00
1594080000;208.14;215;213.2;212.63;11659.99685926;2020-07-07 02:00:00
1594166400;211.28;219.84;212.55;217.89;22207.45091463;2020-07-08 02:00:00
1594252800;210.84;218.69;217.81;214.71;20881.55103589;2020-07-09 02:00:00
1594339200;209.41;214.83;214.83;213.7;9620.96576588;2020-07-10 02:00:00
1594425600;210.72;214.1;213.79;212.41;4596.03207344;2020-07-11 02:00:00
1594512000;209;216.35;212.49;215.11;11132.25262146;2020-07-12 02:00:00
1594598400;209.52;216.86;215.31;211.59;17159.58994647;2020-07-13 02:00:00
1594684800;209.27;212.68;211.5;210.96;16740.5972507;2020-07-14 02:00:00
1594771200;207.62;211.77;211.09;208.73;14709.86193889;2020-07-15 02:00:00
1594857600;202;209.56;208.76;205.12;18726.66341187;2020-07-16 02:00:00
1594944000;203.33;206.01;205.42;203.93;10769.85284954;2020-07-17 02:00:00
1595030400;203.82;207.5;203.91;206.53;6148.17728051;2020-07-18 02:00:00
1595116800;204.51;209.79;206.65;209.16;7425.32855689;2020-07-19 02:00:00
1595203200;204.92;209.91;209.35;206.39;13138.65572098;2020-07-20 02:00:00
1595289600;206.17;214.81;206.4;213.2;19120.87839649;2020-07-21 02:00:00
1595376000;210.05;233;213.15;228.13;25446.49406354;2020-07-22 02:00:00
1595462400;223.65;242.69;228.14;237.71;41369.73833203;2020-07-23 02:00:00
1595548800;231.04;247.35;237.77;240.64;21754.39525978;2020-07-24 02:00:00
1595635200;240.78;265.65;240.79;262.51;30673.19131082;2020-07-25 02:00:00
1595721600;257.22;273.99;262.51;266.94;35853.30224188;2020-07-26 02:00:00
1595808000;264;283.46;266.89;269.32;55369.33356381;2020-07-27 02:00:00
1595894400;258.5;276.2;269.32;271.02;38635.47462236;2020-07-28 02:00:00
1595980800;267.21;277.23;270.94;270.3;20103.47482404;2020-07-29 02:00:00
1596067200;267.74;289;270.21;283.03;34840.82981575;2020-07-30 02:00:00
1596153600;277.31;296.8;283.31;294.96;31245.30746417;2020-07-31 02:00:00
1596240000;292.16;334.38;294.99;328.91;62311.73984844;2020-08-01 02:00:00
1596326400;280.22;352.55;328.89;316.06;114494.00036016;2020-08-02 02:00:00
1596412800;311.64;339.72;316.22;329.14;39618.69496894;2020-08-03 02:00:00
1596499200;324.91;343.06;329.09;330.54;32688.26691537;2020-08-04 02:00:00
1596585600;325.82;343.89;330.61;338.12;28386.57287734;2020-08-05 02:00:00
1596672000;330.21;340.03;338;333.19;23115.66221796;2020-08-06 02:00:00
1596758400;308;336.92;333.19;322.55;40688.64266322;2020-08-07 02:00:00
1596844800;319.87;338;322.11;336.86;15368.87411557;2020-08-08 02:00:00
1596931200;326.53;339.26;337.13;332.09;13748.56450264;2020-08-09 02:00:00
1597017600;328;339.48;332.38;337.24;21456.50258532;2020-08-10 02:00:00
1597104000;312.36;338.92;337.67;323.5;33719.01831848;2020-08-11 02:00:00
1597190400;312.91;330.99;323.5;329.05;20216.35777794;2020-08-12 02:00:00
1597276800;319;365.49;328.69;359.66;43840.93146513;2020-08-13 02:00:00
1597363200;354.24;376.72;359.81;370.74;33915.36454948;2020-08-14 02:00:00
1597449600;362.01;374.25;370.94;365.41;20314.77593859;2020-08-15 02:00:00
1597536000;349.21;370;365.26;365.9;26580.85004868;2020-08-16 02:00:00
1597622400;354.76;376.18;365.89;362.98;29261.45785278;2020-08-17 02:00:00
1597708800;348.72;365.68;363.15;354.21;29682.23289485;2020-08-18 02:00:00
1597795200;333.21;357.72;354.09;344.92;37837.68281433;2020-08-19 02:00:00
1597881600;340.55;354;344.82;350.7;19136.29368328;2020-08-20 02:00:00
1597968000;327.48;353.21;350.77;329.63;25785.25177369;2020-08-21 02:00:00
1598054400;323.1;337.24;329.33;335.82;17895.67921487;2020-08-22 02:00:00
1598140800;326.18;337.24;336.05;331.93;11411.68059114;2020-08-23 02:00:00
1598227200;329.31;348.51;331.89;346.4;18159.44265154;2020-08-24 02:00:00
1598313600;313.64;347.65;346.33;324.68;35289.57963821;2020-08-25 02:00:00
1598400000;320.18;332.87;324.8;326.05;34035.9581082;2020-08-26 02:00:00
1598486400;315.7;335.14;325.99;324.53;19472.23166297;2020-08-27 02:00:00
1598572800;321.88;335.16;324.77;332.77;15350.37637041;2020-08-28 02:00:00
1598659200;330.47;341.53;332.94;335.79;13227.719879;2020-08-29 02:00:00
1598745600;335.65;361;335.65;359.94;17021.78472038;2020-08-30 02:00:00
1598832000;351.99;368;360.18;363.83;26673.85687606;2020-08-31 02:00:00
1598918400;360.31;409.67;364.91;399;50468.17777758;2020-09-01 02:00:00
1599004800;355.06;404.44;398.58;372.28;58366.23520859;2020-09-02 02:00:00
1599091200;315.77;382.01;371.88;324.35;66890.00582673;2020-09-03 02:00:00
1599177600;305.78;339.67;323.83;328.85;58312.76985102;2020-09-04 02:00:00
1599264000;262.75;333.32;328.88;283.51;83695.62508221;2020-09-05 02:00:00
1599350400;267.32;304.83;283.39;298.63;51272.95303561;2020-09-06 02:00:00
1599436800;273.9;303.39;298.5;299.97;37583.69865661;2020-09-07 02:00:00
1599523200;277.15;301.95;300;287.07;41101.36072967;2020-09-08 02:00:00
1599609600;281.4;304.83;286.96;297.62;25407.82760313;2020-09-09 02:00:00
1599696000;297.42;318.2;297.62;311.78;32212.42359291;2020-09-10 02:00:00
1599782400;301.41;316.98;312;316.28;15927.23236233;2020-09-11 02:00:00
1599868800;309;328.24;316.27;328.24;13920.34455927;2020-09-12 02:00:00
1599955200;298.45;329.61;327.92;310.08;24347.21441082;2020-09-13 02:00:00
1600041600;301.68;323.98;310.25;318.36;20759.76591818;2020-09-14 02:00:00
1600128000;306.13;322;318.46;307.77;20091.44869756;2020-09-15 02:00:00
1600214400;300.52;315.91;307.54;309.44;16842.84769773;2020-09-16 02:00:00
1600300800;308.35;333;308.93;328.99;30333.02949428;2020-09-17 02:00:00
1600387200;317.27;331.27;328.89;325.48;18069.76283207;2020-09-18 02:00:00
1600473600;319.3;328.1;325.23;325.72;8599.82984164;2020-09-19 02:00:00
1600560000;309.02;325.92;325.46;313.51;14439.00561097;2020-09-20 02:00:00
1600646400;282.38;317.95;313.26;289.64;48495.32654006;2020-09-21 02:00:00
1600732800;287;296.78;289.97;294.1;21778.61867887;2020-09-22 02:00:00
1600819200;269.15;294.93;294.31;275.05;32127.01994856;2020-09-23 02:00:00
1600905600;271.95;302.5;275.3;298.91;33191.79641622;2020-09-24 02:00:00
1600992000;289.85;308.13;298.82;303;20861.26808175;2020-09-25 02:00:00
1601078400;298.09;306.46;303.39;304.49;8259.49118003;2020-09-26 02:00:00
1601164800;298.51;311.18;304.69;307.5;11144.46456875;2020-09-27 02:00:00
1601251200;301.65;316.03;307.5;302.82;17252.02477114;2020-09-28 02:00:00
1601337600;300.25;307.33;302.26;307.04;13373.03369848;2020-09-29 02:00:00
1601424000;300.81;308.01;306.76;307.06;12527.51592429;2020-09-30 02:00:00
1601510400;294.44;315.16;307.44;300.88;23173.83627492;2020-10-01 02:00:00
1601596800;285.75;302.72;300.8;295.2;22264.70799749;2020-10-02 02:00:00
1601683200;293.75;300;295.44;295.93;7543.48409057;2020-10-03 02:00:00
1601769600;294.47;302.7;295.83;300.88;6742.09454869;2020-10-04 02:00:00
1601856000;297.12;303.76;300.75;300.34;8866.1763018;2020-10-05 02:00:00
1601942400;287.45;301.19;300.4;290.5;20068.6585076;2020-10-06 02:00:00
1602028800;284.52;291.6;290.53;290.65;13297.15403209;2020-10-07 02:00:00
1602115200;284.35;300.19;290.88;297.67;17723.21310917;2020-10-08 02:00:00
1602201600;295.28;311;297.74;308.26;17799.72682145;2020-10-09 02:00:00
1602288000;307.91;319.34;308.3;312.13;18188.66381304;2020-10-10 02:00:00
1602374400;310.95;318.41;312.09;316.09;11179.90826945;2020-10-11 02:00:00
1602460800;310.04;334.22;315.82;327.02;29205.000811;2020-10-12 02:00:00
1602547200;319.28;328.46;326.81;325.04;18646.00892817;2020-10-13 02:00:00
1602633600;318.08;329.91;325.43;322.85;13925.33310241;2020-10-14 02:00:00
1602720000;316.83;326.16;322.73;322.8;15965.27056774;2020-10-15 02:00:00
1602806400;309.5;324.45;322.82;312.59;19723.2069585;2020-10-16 02:00:00
1602892800;310.5;316.56;312.46;314.66;8287.82846355;2020-10-17 02:00:00
1602979200;313.73;323.41;314.62;323.18;9348.01656464;2020-10-18 02:00:00
1603065600;318.69;326.02;323.12;322.47;16577.50727787;2020-10-19 02:00:00
1603152000;309.41;323.36;322.47;311.86;26038.77437349;2020-10-20 02:00:00
1603238400;311.18;337.13;312.29;328.01;36843.19092628;2020-10-21 02:00:00
1603324800;327.76;355.76;327.95;350.29;32216.55062882;2020-10-22 02:00:00
1603411200;338.78;354.44;350.29;344.96;17699.85226466;2020-10-23 02:00:00
1603497600;343.2;350.94;345.16;347.5;10007.38560834;2020-10-24 02:00:00
1603584000;340.35;351.34;347.5;342.72;9078.32683526;2020-10-25 02:00:00
1603670400;323.93;347.06;342.84;333.08;21389.46150315;2020-10-26 01:00:00
1603756800;330.59;347.24;332.99;344.4;14584.48191189;2020-10-27 01:00:00
1603843200;324.27;346.87;344.19;331.62;22448.93354623;2020-10-28 01:00:00
1603929600;325.44;338.02;331.73;331.95;16162.96212263;2020-10-29 01:00:00
1604016000;320.68;336;331.95;328.68;18467.30830572;2020-10-30 01:00:00
1604102400;326.8;340;328.62;331.77;15963.22842137;2020-10-31 01:00:00
1604188800;330.72;341.72;331.62;341;11724.46844614;2020-11-01 01:00:00
1604275200;325.5;347.76;341;329.13;22551.17637759;2020-11-02 01:00:00
1604361600;318.32;332.8;329.09;330.44;17282.24917365;2020-11-03 01:00:00
