DateTime,Aggregated Exchanges,Binance,Bitfinex,Bitstamp,Coinbase,Gemini,Huobi,Kraken,Luno,Okex,Poloniex,Price
2020-11-27T00:00:00.000Z,4259.3954377,678.21513408,5471.3021768,-1232.886739,-1385.4908482,617.01843872,660.99120846,-1226.171197,528.9076793,101.34921773,46.16036681,16971
2020-11-28T00:00:00.000Z,-5238.1824438,-2260.0022943,804.87927897,-873.93537464,201.64886318,-987.08637412,-2003.3629444,1023.679468,327.26870651,-1289.292964,-181.97880893,17394.47
2020-11-29T00:00:00.000Z,-3936.3006937,1242.2607123,190.4898642,443.46747967,366.47061926,1204.3643381,-1247.2013169,-6215.6352029,185.63183831,-21.76633182,-84.38269386,17945.4
2020-11-30T00:00:00.000Z,3354.6340318,-1147.6532443,-2221.2053852,-4.75770872,-588.0034728,1876.1790313,3155.4525782,-71.4335024,525.25025173,1866.8579292,-36.05244509,19024.63
2020-12-01T00:00:00.000Z,8139.5110697,2599.6336167,2555.1836719,359.4052621,-800.0395118,-3687.0187226,668.56872253,5604.4356155,651.00227533,308.26657064,-119.9264306,19052.98
2020-12-02T00:00:00.000Z,2630.3720333,1125.7550183,804.97828223,195.37281118,323.85037164,-65.32180454,-1398.1040237,2156.4695091,579.42452839,-1114.0651018,22.01244244,18843.58
2020-12-03T00:00:00.000Z,-2219.9624124,-4254.2080822,807.27878536,-650.74473035,-473.02084157,-190.17203097,889.92320316,1474.1321217,490.61989924,596.84517317,-910.61590994,19248.31
2020-12-04T00:00:00.000Z,-3068.5748318,-1373.3782504,-679.6401828,1466.9926856,182.41852745,1357.7171374,-1037.2658543,680.92803116,-3523.1303043,-141.52189564,-1.69472598,19072.71
2020-12-05T00:00:00.000Z,5986.2693788,3998.8413891,383.14284357,-479.39626038,-239.65492928,-68.62012041,980.39722527,1084.2940625,237.85845313,123.49394751,-34.08723218,18846.66
2020-12-06T00:00:00.000Z,-2029.6682806,94.25950017,-207.85175062,-5.58784787,783.08558713,-268.85517086,-1141.2504772,-701.39668325,219.90794872,-783.56739565,-18.41199125,19151.61
2020-12-07T00:00:00.000Z,-1142.9288456,1413.3350867,-216.06721799,-725.83413369,-554.41697648,611.40138482,-2488.2456623,-61.35451908,457.93756831,405.5990655,14.71655861,19160.74
2020-12-08T00:00:00.000Z,-3468.4283475,-231.34410661,589.51820144,-409.30439837,517.8147129,-1250.6810385,-2424.7341389,-522.15651681,594.62218381,-605.97417788,273.81093147,18761.35
2020-12-09T00:00:00.000Z,-9567.5745709,-6147.2631131,185.13328221,-361.14711119,-965.99765925,39.15423064,-674.56839992,639.32063739,-1385.8476611,-783.17998419,-113.17879243,18154.2
2020-12-10T00:00:00.000Z,4526.8948418,234.50361227,157.78796931,1115.3761418,-137.07793722,-17.86047854,163.9656356,1692.3144427,630.75250475,732.87844303,-45.74549192,18237.44
2020-12-11T00:00:00.000Z,5559.2605875,-2243.9413808,11184.51967,-803.45927469,553.12347594,448.15261353,-1389.7956927,-2196.1270464,608.60522745,-575.96372603,-25.85327862,17946.61
2020-12-12T00:00:00.000Z,10514.155464,1222.8819029,7701.9984752,1276.3404523,-459.68891358,174.60622674,-1775.0797501,2239.3513591,250.08437132,-182.66942475,66.33076522,18490.92
2020-12-13T00:00:00.000Z,7547.0533394,2643.6971613,2146.6239215,-1279.4046969,16.73018521,33.15849497,2845.7399788,-1782.1005162,191.86565113,2871.48009,-140.73693028,19074.16
2020-12-14T00:00:00.000Z,8124.6152521,-1576.5632223,2800.492545,1203.1755274,442.93185877,507.79423832,3014.8615553,1694.3148742,457.05414209,-306.63964789,-112.80661888,19170.41
2020-12-15T00:00:00.000Z,562.13315098,-2930.0902936,2154.5530429,-535.1733635,96.735518,335.17104857,873.10488935,-87.31309259,513.56833922,202.51402435,-60.93696176,19306.65
2020-12-16T00:00:00.000Z,-21707.1353,-22483.68727,1420.1046076,171.94463051,994.65392239,89.92029407,-2845.9046949,660.84399415,423.68894692,203.1007334,-341.80046458,20413.61
2020-12-17T00:00:00.000Z,27191.395328,25807.028943,-2563.4937765,59.53134578,-466.41485356,-111.52129761,4894.9263317,2610.5128609,-2896.7219857,-361.19888869,218.74664872,22469.7
2020-12-18T00:00:00.000Z,3361.6607184,-1020.5365762,-346.5228747,72.5009689,73.08439407,-858.48783226,3539.2737783,1703.989112,71.85294234,263.81425075,-137.30744484,22808.71
2020-12-19T00:00:00.000Z,5156.5929483,1022.8863751,-448.81844298,200.26334857,-427.06813589,464.93466579,1608.2886891,999.47523451,312.1158216,1346.0225885,78.49280402,23434.77
2020-12-20T00:00:00.000Z,-4177.8735261,-798.28654533,-698.31996179,-72.2953294,-583.58125815,208.07272192,13.97688854,-1393.3422825,218.64034546,-739.00560246,-333.7325024,23673.94
2020-12-21T00:00:00.000Z,-820.39823972,1473.2525402,-1387.7938808,3.96898197,1171.9703202,-947.58303856,-1691.7913315,913.12082567,516.56325929,-738.56106677,-133.54484946,23046.81
2020-12-22T00:00:00.000Z,-2164.7952616,-446.41567319,-1955.2862164,115.40106721,1398.3691966,-527.14465604,-956.63007833,539.88296408,610.52866821,-939.02269619,-4.4778375,23105.75
2020-12-23T00:00:00.000Z,-8365.8234986,-4846.2591725,-1903.2568382,-733.69745085,191.84407776,0.20464571,1304.2092973,488.22487449,-2209.4175816,-422.25678409,-235.41856669,23362.18
2020-12-24T00:00:00.000Z,1109.7975259,3032.7208335,-205.98800275,1057.6778411,-2861.2634759,534.79613167,-994.053396,347.29602542,467.38682039,-242.29798807,-26.47726354,23247.51
2020-12-25T00:00:00.000Z,10098.880509,2818.42956,523.89154366,150.67638977,1052.1062275,-490.30493392,5265.2780483,563.94129481,185.49344324,18.4532674,10.91566837,24097.04
2020-12-26T00:00:00.000Z,3518.2683257,2696.0079328,-2964.860552,-552.87410834,-316.21913298,633.87089975,4164.5958063,-403.51248603,209.99696088,-30.07017164,81.33317699,25637.44
2020-12-27T00:00:00.000Z,5778.7858118,3685.4240754,-4772.0987962,1541.2304086,223.75657346,837.65284363,5225.8469657,-311.44246186,270.06902578,-877.1174177,-44.53540487,27073.02
2020-12-28T00:00:00.000Z,-1703.1174764,1035.8460995,191.27353232,-2194.8120968,-718.79691191,998.95644337,-2855.1607859,-648.3251919,415.11644852,2314.5634184,-241.77843188,26773.8
2020-12-29T00:00:00.000Z,-10476.587428,-1297.1105868,-856.50623631,-216.66165369,-533.95972933,-823.28525524,-1567.2074149,-769.85381519,-1863.9229799,-2457.7311228,-90.34863385,26623.93
2020-12-30T00:00:00.000Z,7225.9039061,2962.1980258,-1317.4138592,4065.3629885,324.08318739,-950.83771318,1823.2758422,-360.40181133,469.63531569,171.71869779,38.28323244,28175.15
2020-12-31T00:00:00.000Z,-7560.6081277,-585.75186321,-2960.6778422,-3240.2207645,2939.2093582,-1323.5615452,-4220.4524966,-1241.942001,436.35599316,2549.335265,87.09776857,28629.4
2021-01-01T00:00:00.000Z,2837.1647967,2047.7695343,-2056.3593672,3035.1349006,629.7767444,152.4214312,-923.8546253,27.77844487,187.3405833,-350.97395443,88.13110491,29207.27
2021-01-02T00:00:00.000Z,27.14388843,1092.7482586,1168.7635313,-735.22461512,-1502.5951717,147.00059145,335.06789037,-1013.5563647,294.67016276,243.94291056,-3.67330499,31146.78
2021-01-03T00:00:00.000Z,11818.022633,5569.8478603,1145.2636121,1950.8214986,-869.21577781,1450.598748,1594.2777817,68.5882093,275.40236502,670.70481468,-38.26647848,33399.96
2021-01-04T00:00:00.000Z,5621.5631,-2849.066688,5216.486424,-0.63497873,-493.20266693,197.33719824,4013.6944821,-257.78420561,487.16408708,-566.86014118,-125.57041092,31058
2021-01-05T00:00:00.000Z,-1614.2617283,-3470.1254564,4266.2331157,-3594.2338118,2375.076869,-452.25452208,-1434.4617029,-523.86701753,484.50747472,824.76420618,-89.90088311,32236.37
2021-01-06T00:00:00.000Z,-10402.412921,-6343.7999923,-1458.9760413,-379.47736678,2536.6028109,204.47778887,-1527.691879,412.04101489,-3017.9428051,-644.47456353,-183.17188791,35188.98
2021-01-07T00:00:00.000Z,-1625.1442509,2636.4815861,-374.81531108,-1265.1371513,-2081.0041328,318.96937835,-977.66943377,497.26944041,678.21334088,-894.61721489,-162.83475278,38352.94
2021-01-08T00:00:00.000Z,5444.4690026,5061.6205704,-67.32049852,267.41847054,479.73001494,208.41671589,-1662.5863235,794.11034684,487.11222622,-1.81741321,-122.21510689,39302.74
2021-01-09T00:00:00.000Z,-756.65355646,1774.1206031,-865.04913847,614.11352774,-715.77956013,-282.68401274,-3098.6507129,1431.7850933,256.57630148,233.74398607,-104.82964397,40092.05
2021-01-10T00:00:00.000Z,9144.7405453,6310.165072,47.39178435,34.64603592,830.92626491,352.90628239,27.61063551,679.55554301,261.6803856,834.96065989,-235.10211826,38355.77
2021-01-11T00:00:00.000Z,6904.0369091,-783.92232615,4573.2722101,-32.28218993,-3294.088831,1504.5057857,2557.1175826,-317.95652401,436.97650865,2312.5503461,-52.13565291,34287.41
2021-01-12T00:00:00.000Z,18.61284092,2383.0478892,1596.3162284,-964.76513995,17.63772934,-1581.2377322,-565.000345,-1055.5636652,-2262.8979278,2351.6955845,99.38021966,34571.63
2021-01-13T00:00:00.000Z,2119.4364159,-808.15303931,1739.298576,-866.97998206,-307.61940189,-328.09207594,3068.8695867,-472.04654282,407.97208364,-196.16931069,-117.64347767,35107.78
2021-01-14T00:00:00.000Z,3035.7439484,-1394.8301728,679.285949,2529.5628735,-369.03781866,-546.57528347,-77.512558,1473.340155,388.78825323,277.34617442,75.37637616,38422.66
2021-01-15T00:00:00.000Z,3537.4733597,693.16812334,395.08382615,181.88892936,30.6181347,1698.793006,-78.08123441,551.71810161,342.86600407,-30.50526524,-248.0762659,37045.81
2021-01-16T00:00:00.000Z,72.27707839,-1863.1449793,345.13350802,4.7662085,33.91462005,50.7710619,1873.6052159,-208.94396329,207.15514883,-350.46508558,-20.51465663,36669.16
2021-01-17T00:00:00.000Z,-718.10017087,521.87751856,1332.0113946,-826.36317973,428.38550547,-759.93117762,-738.85800476,-233.40703005,146.27512187,-606.86401708,18.77369784,35357.75
2021-01-18T00:00:00.000Z,4731.1110578,1337.663045,2295.6341181,191.27407447,-85.05213091,68.84686262,1120.1835958,-1101.9015994,276.05185995,731.29110672,-102.87987443,36106.82
2021-01-19T00:00:00.000Z,-1560.5388063,-2212.5119192,1663.6772341,-263.31201312,-48.56959615,-1697.664413,4449.057401,-325.43696873,-1878.3195081,-1064.1674816,-183.29154151,36892.41
2021-01-20T00:00:00.000Z,94.45660913,4961.9405372,-1188.8909519,1129.10363,-206.87441489,413.49198663,-3780.7500011,139.32004434,463.4566179,-1855.1499436,18.8091045,34964.77
2021-01-21T00:00:00.000Z,-1295.7983497,-327.86871418,1352.2088874,-768.94772092,-342.39651084,94.9531653,-3397.6667583,1215.0877462,430.55725548,404.76142004,43.51288007,32843.37
2021-01-22T00:00:00.000Z,716.60484076,339.40125967,2727.4017949,563.73599979,338.01422724,-794.80830777,-322.97419001,-1913.4397611,382.93383986,-617.6424104,13.98238857,31337.35
2021-01-23T00:00:00.000Z,4386.6358418,-1200.1939182,1440.3507435,621.85485244,-549.45148099,2165.1281056,1532.067935,1080.9147238,221.93263703,-859.17439845,-66.79335781,32457.44
2021-01-24T00:00:00.000Z,-1314.6513401,-271.78462405,1111.1062356,-427.45970309,256.659983,88.26830022,-1244.9835999,-246.47501147,140.48066733,-642.83187211,-77.63171565,32024.28
2021-01-25T00:00:00.000Z,1254.6790089,558.06516169,1881.0685603,51.70749725,-178.77119765,-48.71751473,-240.06248218,-1741.2991628,353.15102624,616.95475264,2.58236805,33409.14
2021-01-26T00:00:00.000Z,-3901.2193349,714.03306022,172.28718201,562.90057765,708.6966464,372.79442441,-2919.6592222,30.44196791,-1837.565356,-1604.5674736,-100.58114156,31898.43
2021-01-27T00:00:00.000Z,-6090.7632924,317.48491563,-2284.0467582,-37.87731048,-238.70402519,-476.05560154,-4136.0590461,678.65184439,417.80752406,-335.08731552,3.12248048,30908.39
2021-01-28T00:00:00.000Z,-7662.9833114,-1583.4683837,423.97954831,-2326.1227384,175.69064634,-590.64540794,-736.071118,-2924.2656909,312.40103548,-289.45191783,-125.02928469,31893.23
2021-01-29T00:00:00.000Z,20002.949641,9909.7155698,147.2159929,1686.7857019,-580.56161634,3318.3916485,2957.5456799,1340.3848682,318.81262894,565.19635903,339.46280825,35313.79
2021-01-30T00:00:00.000Z,-4756.0065689,-1452.11332,2629.6003211,550.85635061,-276.44632733,-4361.6654352,754.13441791,-873.2943301,265.0035073,-1844.2912608,-147.79049226,33882.07
2021-01-31T00:00:00.000Z,387.18987869,-2678.5206324,1213.1044011,-105.06569323,636.09858756,-246.93529168,-1322.1797966,795.55704452,174.85449732,1820.0687412,100.20802083,33297.89
2021-02-01T00:00:00.000Z,-4858.8557778,-1878.7531603,81.0251186,-1538.2870777,-86.23062545,372.09288334,-1224.4179021,-664.72382082,304.14780694,-253.02374429,29.31474399,33527.29
2021-02-02T00:00:00.000Z,5038.2761045,-942.06944499,1917.046444,-519.73387896,80.77740634,864.56630852,1244.9307428,1313.2959765,400.77739296,866.61503227,-187.92987499,34731.98
2021-02-03T00:00:00.000Z,2612.4743987,-796.19473725,2637.182045,242.76800064,262.80373112,506.06293911,-77.35909117,-725.73476165,316.89361051,263.90628202,-17.85361962,36559.26
2021-02-04T00:00:00.000Z,-3378.4313874,-4394.0931877,2421.7312585,806.97852037,-882.4920755,-1339.1035707,2017.4038013,-892.13049844,-2553.1232044,1459.3988133,-23.00124425,37470.54
2021-02-05T00:00:00.000Z,-833.25920516,-944.60004039,961.60288283,-1737.4327689,-10.15040123,-167.51237919,-1580.0677662,377.49841608,318.86346589,1860.9251803,87.61420575,37485.21
2021-02-06T00:00:00.000Z,13162.682524,8784.1283144,-750.49779166,975.39260698,119.13183178,447.18548945,-120.70365352,2432.479483,198.08455083,1156.9169296,-79.43523722,39618.54
2021-02-07T00:00:00.000Z,-4952.9840747,-692.70379687,-2341.7529967,302.62280048,-63.60807125,-275.85027985,51.03810382,-2288.5221086,165.1756587,309.38126359,-118.76464805,38564.88
2021-02-08T00:00:00.000Z,5357.1629369,3152.8555815,67.38898741,540.40446705,1119.0118479,1767.2255728,-4111.616633,757.26276306,247.02428891,1681.5401992,136.065862,42335.35
2021-02-09T00:00:00.000Z,3051.0919729,2182.2858867,-312.92835093,228.16743951,-65.56573748,-556.03983455,502.43230842,241.32759141,336.99488494,558.65440768,-64.23662277,46630.52
2021-02-10T00:00:00.000Z,-1983.0041089,552.72761617,1618.6374581,-982.29856415,-512.88382018,-598.29170769,-178.3308616,-693.44434353,302.97806947,-1386.009341,-106.08861452,45546.93
2021-02-11T00:00:00.000Z,746.13065206,3585.9665957,-1292.3016539,-39.41838808,107.97507155,-90.13101746,-689.03788263,-66.93834678,190.44387697,-1156.8309263,196.40332301,46348.74
2021-02-12T00:00:00.000Z,-4446.142196,-1415.9983787,-1251.3848843,-465.62781927,277.2286234,-428.39924022,-818.20669319,2060.9017712,-1909.0434789,-518.99753372,23.38543775,47587.42
2021-02-13T00:00:00.000Z,-2279.1651925,990.67347818,-1113.0342216,537.78985391,-782.21089334,-402.72254677,-128.69445549,-494.21536467,184.76397064,-456.56571861,-614.94929468,47231.33
2021-02-14T00:00:00.000Z,2842.5016266,3080.6797356,-1343.049297,-351.38570414,269.97111971,-573.58834964,1499.1794966,-753.47139996,121.18862289,987.91353393,-94.93613139,48369.66
2021-02-15T00:00:00.000Z,-3569.7144856,-2532.7548873,-2759.0759712,131.38734479,70.85842284,861.83284322,628.27847299,493.27573548,293.84175236,-757.13383491,-0.22436396,47470.87
2021-02-16T00:00:00.000Z,4414.5337602,3975.0957546,-1436.1592238,-418.94420182,-230.29408001,115.94548821,287.69387953,180.68846387,338.84110318,1396.8649385,204.80163783,48815.08
2021-02-17T00:00:00.000Z,358.23541572,585.98809451,-1418.3746283,5.51840655,1046.999266,-397.05436034,-549.56491832,546.58138573,293.91091999,505.01192355,-260.78067371,50795.2
2021-02-18T00:00:00.000Z,-5767.5403171,-1622.5217446,-396.43882576,677.54126762,-216.17003804,20.21770618,-2092.7492225,1414.5900277,-1376.5227972,-1897.5779006,-277.90878982,51712.71
2021-02-19T00:00:00.000Z,3101.7441479,5645.233282,-1526.8406755,-611.43140978,-98.88961025,622.8415841,-767.49313431,526.53910523,234.74217963,-761.94537992,-161.01179335,53548.96
2021-02-20T00:00:00.000Z,1989.2244763,4076.0647361,-1466.9804425,-97.029381,65.68010673,-683.95094211,-63.17000184,180.27044298,243.50875437,-791.02310867,525.85431229,55834.39
2021-02-21T00:00:00.000Z,4138.1350752,3690.3637319,-431.22960465,-7.58842015,-514.23588815,915.75307118,641.30177321,-384.83766196,117.23941778,139.86693147,-28.49827543,56932.41
2021-02-22T00:00:00.000Z,-6237.8493534,-4330.212734,-1374.459062,1180.3377665,1765.8134518,-1488.4164372,-1486.6044592,319.33709012,269.75651643,-997.6969348,-95.70455107,52867.52
2021-02-23T00:00:00.000Z,2612.1466132,-4613.1198844,2888.7966254,-1096.3661294,-1287.4316106,1493.3042936,2073.0089548,1542.8990734,288.16777098,1434.6583882,-111.77086872,49573.87
2021-02-24T00:00:00.000Z,42.27392085,-390.09729618,-733.31773511,562.6119729,95.57064573,1766.918074,817.8954293,-1406.8059708,348.15475114,-1047.6141175,28.9581674,49207.55
2021-02-25T00:00:00.000Z,336.75981126,2070.353829,-413.83206401,1793.5772822,-975.89516952,-896.18217109,-1686.9957513,430.45390919,268.98487002,-336.13250903,82.42758585,49407.61
2021-02-26T00:00:00.000Z,-2985.9656999,2680.7843246,-2145.4881782,-2484.3419296,123.53741739,-605.02418984,771.44420598,476.75830374,-1806.9977383,-32.10821964,35.470304,46295.92
2021-02-27T00:00:00.000Z,1245.3314496,4038.0197131,-3523.2382764,474.68235764,51.74901317,-895.65836374,-265.24667232,653.25111502,139.18100616,608.02846217,-35.43690518,46713.32
2021-02-28T00:00:00.000Z,3395.3136076,1089.5768957,2450.4664187,-88.84319558,-301.97526088,-76.99088302,-261.82656152,-675.74652002,119.76403556,1091.6663439,49.22233481,44853.91
2021-03-01T00:00:00.000Z,-6618.4300114,-2881.2991976,1014.6728408,724.97339512,174.58978688,-87.08516834,-4238.6191074,609.14372122,222.50564938,-1986.427237,-170.88469449,47435.59
2021-03-02T00:00:00.000Z,-252.71699591,-883.21692132,143.17053805,-1053.700681,-225.70929276,344.17725228,1238.2897896,334.96339846,196.20140759,-345.79055868,-1.1019281,48659.49
2021-03-03T00:00:00.000Z,5275.3442462,6685.3822024,-501.37838439,-509.61219263,128.63249993,821.8350317,211.09244928,-579.04412714,258.77643327,-1146.3139192,-94.02574693,50401.02
2021-03-04T00:00:00.000Z,1129.5294862,1935.6552761,-42.54127395,597.38166089,156.05017269,-739.18989758,-2412.5940959,2069.6474627,195.59034192,-759.26933593,128.7991752,49654.78
2021-03-05T00:00:00.000Z,-246.16679252,3069.9431922,-584.32519386,-694.85571594,-121.94796665,863.01926081,-1040.4765351,-1331.0644415,213.28073518,-555.91225824,-63.82786938,47889.31
2021-03-06T00:00:00.000Z,3916.9377247,811.53864498,28.49153164,1293.671282,-177.53121428,8.97776111,867.52336207,1253.0299074,111.71012919,-284.3439498,3.87027049,48142.2
2021-03-07T00:00:00.000Z,279.40687328,-2331.9216099,609.96863809,-463.33527581,172.89319625,105.62587662,180.75870948,848.71120223,48.58873468,1102.3844502,5.73295139,50174.17
2021-03-08T00:00:00.000Z,58.2452556,-390.79144528,1377.1979515,376.88919318,-124.4374553,-325.69770153,1739.8811475,-2431.0638856,148.09348038,-405.54435168,93.71832236,50874.59
2021-03-09T00:00:00.000Z,1079.8815006,3838.1397058,-203.38531171,667.15337682,117.99658641,-1116.5190462,-2592.7644928,801.85007962,190.56021125,-607.82833817,-15.32127037,53411.46
2021-03-10T00:00:00.000Z,2104.4434519,835.76310227,950.93138152,-577.98431986,-56.04572768,498.29135502,-1334.2340022,752.15800935,143.77078432,882.52857556,9.26429361,55225.47
2021-03-11T00:00:00.000Z,1621.003627,2491.1908865,-231.68795069,-93.85308413,362.85584149,215.6477822,-874.7475438,1324.1506243,-2377.0198845,837.09368415,-32.62672842,56228.71
2021-03-12T00:00:00.000Z,-2058.3220011,1217.3664063,-993.10358157,-650.44059502,-175.81254026,-746.81406193,-694.0278112,-428.49900436,165.66656678,8.04054212,239.30207807,56579.63
2021-03-13T00:00:00.000Z,3274.5916398,4026.1573328,-804.90185841,240.34108608,-247.655315,-423.43365864,735.86639173,-1915.232069,87.79738067,1468.8107106,106.84163904,58926.24
2021-03-14T00:00:00.000Z,25292.334418,3034.0457878,-1256.5442242,573.70409365,55.14289006,18719.259484,995.43839067,3015.2480224,36.85622272,204.92794428,-85.74419414,60327.81
2021-03-15T00:00:00.000Z,-26839.813374,-913.03700408,-1021.0273247,-1190.8013878,320.31589279,-17671.956088,-3372.8944919,-522.64387836,291.50997148,-2734.197928,-25.08113624,57723.43
2021-03-16T00:00:00.000Z,-192.236739,-1251.8323208,-90.86119807,-240.95411201,-245.26786426,-24.07859429,491.86704601,1666.691593,241.68745913,-854.02339302,114.53464533,55102.59
2021-03-17T00:00:00.000Z,4025.9700246,2060.554684,78.67420617,1523.1939168,170.51490401,-893.28691113,-889.13978323,-251.41692324,232.18835394,2072.0049446,-77.31736736,56565.7
2021-03-18T00:00:00.000Z,1977.4710096,-384.05639451,694.44228927,-1269.9264049,-312.09828,841.70929024,2365.602679,-205.62323686,-916.07324195,1289.7723116,-126.27800221,58550
2021-03-19T00:00:00.000Z,3208.2712718,828.98533932,145.77859493,479.28270244,-0.90026271,1102.4318516,1884.1741801,-847.29261132,122.78671247,-457.60978741,-49.36544764,57868.35
2021-03-20T00:00:00.000Z,-434.49217523,-1638.3555902,-484.15404933,214.44200429,303.07646653,-985.26746735,476.14579571,1591.5362932,75.25663765,-98.35772076,111.18545502,58874.75
2021-03-21T00:00:00.000Z,-751.07850695,1950.6419721,-765.59362687,787.10937347,628.45323025,270.32755139,-1398.437735,623.50533783,72.57036133,-2890.3898235,-29.26514799,57128.48
2021-03-22T00:00:00.000Z,-62.53572022,1981.9781281,-2349.4809376,26.94585581,95.76662863,21.67738119,-985.14872233,-123.43445345,277.27616303,809.94215717,181.9420793,56113.61
2021-03-23T00:00:00.000Z,2978.8787922,1483.3202392,-1570.5862364,-870.9442352,-1051.1028111,3872.1965768,664.7928622,179.47107379,167.66233053,176.3562216,-72.28722919,54410.32
2021-03-24T00:00:00.000Z,-176.15508877,2444.6487894,718.11128545,-406.89521077,308.52905612,-3971.5091262,-492.43754631,386.25674988,138.27623697,753.3939866,-54.52930991,54443.84
2021-03-25T00:00:00.000Z,1216.8534853,-4088.0738146,376.63895467,629.24996473,246.22235783,826.16424966,868.16515111,2561.7359451,218.91161684,-739.10701245,316.94607247,51802.91
2021-03-26T00:00:00.000Z,1892.4812319,4993.9344735,1320.6134815,117.59338294,-264.35794598,-1953.0731971,-2462.7160586,-222.80067916,251.08145346,411.0249621,-298.81864073,53179.72
2021-03-27T00:00:00.000Z,2261.8892828,734.27618574,-572.20099541,-146.92234063,298.04878243,-26.86504581,1640.3966619,269.63113363,71.27896858,80.58430604,-86.33837365,55298.89
2021-03-28T00:00:00.000Z,3118.109191,1046.8787164,-306.47105035,182.45533778,200.20150694,103.81700347,1483.6346249,472.46299609,62.28579169,-225.77856757,98.62283162,55639.76
2021-03-29T00:00:00.000Z,3051.4471247,4057.1681679,228.49577068,-539.24966942,-447.52367227,446.13460719,1246.7811255,-2755.6786807,178.61366521,572.87272137,63.83308933,56662.24
2021-03-30T00:00:00.000Z,3815.8610314,-468.39893961,2924.4348581,-399.36714096,-324.309433,-278.99514604,334.59611569,483.51666813,100.73240362,1566.6440786,-122.99243304,58228.74
2021-03-31T00:00:00.000Z,6462.2009337,3361.4020431,-336.3759638,205.67729637,11.4327222,1574.0346973,-942.89794854,671.52988094,238.39768497,1555.8215566,123.17896452,58368.66
2021-04-01T00:00:00.000Z,304.38080166,-140.62232832,816.52500514,162.35323455,93.26434633,-1510.2700423,379.23991124,-1635.1232576,175.93501336,1978.3469246,-15.26800537,58709.28
2021-04-02T00:00:00.000Z,8034.7384311,2071.5824049,693.3117397,-184.84082739,150.28880232,4043.6287457,595.78222286,-594.4312976,125.07265735,1073.5084804,60.8355029,59259.99
2021-04-03T00:00:00.000Z,497.17541953,711.00286838,698.9378447,-127.21965016,-176.13151,-3803.6659101,608.05812909,283.60718236,78.84126667,2140.5006675,83.24453106,58364.46
2021-04-04T00:00:00.000Z,-1242.3316566,-2080.4622779,-167.66362773,120.98558393,174.35744543,128.57814484,-742.13879537,-49.86288703,56.53651879,1157.7331498,159.60508869,57493.56
2021-04-05T00:00:00.000Z,957.65497632,-649.34531457,-121.19267599,-140.84123465,-129.75929406,390.11303702,44.58764752,-721.13242681,162.54023837,1909.2262328,213.45876668,58034.56
2021-04-06T00:00:00.000Z,-66951.706017,-63505.313489,-2022.7100094,22.06130489,216.0067693,-1213.3068643,350.88093552,235.56663213,181.84740841,-1269.1790084,52.44030457,58416.88
2021-04-07T00:00:00.000Z,-753.42239126,51.03756664,152.45651528,104.63391237,-241.92178251,-41.16187117,-1342.5575292,559.95880504,249.17984298,-142.51326411,-102.5345866,57047.89
2021-04-08T00:00:00.000Z,-10314.784143,-3281.8740786,-86.94904661,303.34187467,550.4953831,-62.32195473,-1645.7690681,-2265.9688236,-4296.4846655,533.45915719,-62.71292113,56930.65
2021-04-09T00:00:00.000Z,7889.5978998,7608.5683295,-1104.4206781,-589.30920729,-605.50310419,1437.6644142,-1159.4385559,1080.7561364,243.53976242,943.00657689,34.73422592,58288.08
2021-04-10T00:00:00.000Z,11306.128724,7218.2293801,1334.8846276,245.0646243,-5.76652661,-398.87418471,1193.4269805,827.46981377,100.09369669,821.99679278,-30.39648049,59539.47
2021-04-11T00:00:00.000Z,2063.1704354,400.30529422,667.74477891,231.99796861,-63.50655203,-950.9221053,-164.37422778,1460.590966,93.42965097,464.36926825,-76.46460643,59945.81
2021-04-12T00:00:00.000Z,2246.0698077,5290.9654116,417.89698492,-40.88323826,161.81056773,319.97214365,-681.87322952,-1991.0521402,164.14558836,-1454.7997841,59.8875035,60327.33
2021-04-13T00:00:00.000Z,9054.9560515,9138.9973996,-461.97198586,-409.4678161,82.643996,1378.8640873,-175.03750058,-585.12960835,213.50138008,-248.30057788,120.85667736,61746.82
2021-04-14T00:00:00.000Z,2262.3674661,3331.808122,443.9867549,918.88235695,109.10548626,-727.30966667,-1236.4252318,346.12651759,300.2242984,-1012.8573102,-211.17386137,63086.4
2021-04-15T00:00:00.000Z,-1729.1191832,1280.0217348,587.33654712,-1095.362894,-339.55379807,-687.75117806,-1709.7505617,208.10121559,226.46275474,-192.1850316,-6.43797203,62932.61
2021-04-16T00:00:00.000Z,-7780.2114732,-4656.108028,-28.48612797,211.96490409,1651.3783778,67.0406325,-541.3056266,-919.94806259,245.18301643,-4002.4361365,192.50557769,61807.62
2021-04-17T00:00:00.000Z,-4879.3654571,1376.6870758,-192.89350815,459.53565777,-1328.9188999,-590.33630677,-1346.4192147,-310.72917405,167.14675264,-3328.3341388,214.89629904,61127.07
2021-04-18T00:00:00.000Z,-70945.819815,-67849.912703,-4153.9469184,1227.8335242,-93.24496445,624.06879727,-584.22185626,2667.1779716,270.49117011,-3123.6038055,69.53896929,56589.22
2021-04-19T00:00:00.000Z,-15833.150579,-12093.872028,-103.45154641,-661.07139922,-167.50019463,-1191.8161074,-720.14833609,-399.57015412,239.95204235,-692.76843153,-42.90442451,55940.86
